,arquivo,classe,objecto,repeticao,fundo,iluminacao,local,resolucao,tamanho
1168,20210502_210519.jpg,book,borges,3,green,noite,interno,5760x4312,5149026.0
1169,20210502_210506.jpg,book,galeano,2,green,noite,interno,5760x4312,4835023.0
1170,20210502_210458.jpg,book,horror,2,green,noite,interno,5760x4312,4979956.0
1171,20210502_210445.jpg,book,pearl,2,green,noite,interno,5760x4312,3715495.0
1172,20210502_210436.jpg,book,leminski,2,green,noite,interno,5760x4312,3980583.0
1173,20210502_210429.jpg,book,borges,2,green,noite,interno,5760x4312,5312097.0
1174,20210502_210411.jpg,book,galeano,1,green,noite,interno,5760x4312,4898306.0
1175,20210502_210400.jpg,book,horror,1,green,noite,interno,5760x4312,5051258.0
1176,20210502_210340.jpg,book,pearl,1,green,noite,interno,5760x4312,3681061.0
1177,20210502_210322.jpg,book,leminski,1,green,noite,interno,5760x4312,4395041.0
1178,20210502_210313.jpg,book,borges,1,green,noite,interno,5760x4312,5075897.0
1179,20210501_154805.jpg,charger,player,3,green,dia,interno,5760x4312,4561876.0
1180,20210501_154801.jpg,charger,samsung,3,green,dia,interno,5760x4312,4572027.0
1181,20210501_154758.jpg,charger,player,2,green,dia,interno,5760x4312,4641518.0
1182,20210501_154755.jpg,charger,samsung,2,green,dia,interno,5760x4312,4569692.0
1183,20210501_154752.jpg,charger,player,1,green,dia,interno,5760x4312,4544842.0
1184,20210501_154748.jpg,charger,samsung,1,green,dia,interno,5760x4312,4508962.0
1185,20210501_154734.jpg,knife,bread,3,green,dia,interno,5760x4312,4429106.0
1186,20210501_154730.jpg,knife,green,3,green,dia,interno,5760x4312,4429149.0
1187,20210501_154726.jpg,knife,bread,2,green,dia,interno,5760x4312,4346923.0
1188,20210501_154721.jpg,knife,green,2,green,dia,interno,5760x4312,4501872.0
1189,20210501_154717.jpg,knife,bread,1,green,dia,interno,5760x4312,4382624.0
1190,20210501_154712.jpg,knife,green,1,green,dia,interno,5760x4312,4536952.0
1191,20210501_154700.jpg,book,horror,3,green,dia,interno,5760x4312,4052447.0
1192,20210501_154654.jpg,book,galeano,3,green,dia,interno,5760x4312,4017574.0
1193,20210501_154650.jpg,book,horror,2,green,dia,interno,5760x4312,4111746.0
1194,20210501_154644.jpg,book,galeano,2,green,dia,interno,5760x4312,4025729.0
1195,20210501_154639.jpg,book,horror,1,green,dia,interno,5760x4312,4218527.0
1196,20210501_154630.jpg,book,galeano,1,green,dia,interno,5760x4312,4123968.0
1197,20210501_154546.jpg,charger,player,3,blue,dia,interno,5760x4312,9168051.0
1198,20210501_154543.jpg,charger,samsung,3,blue,dia,interno,5760x4312,10058382.0
1199,20210501_154539.jpg,charger,player,2,blue,dia,interno,5760x4312,9006506.0
1200,20210501_154536.jpg,charger,samsung,2,blue,dia,interno,5760x4312,7494784.0
1201,20210501_154532.jpg,charger,player,1,blue,dia,interno,5760x4312,9155202.0
1202,20210501_154526.jpg,charger,samsung,1,blue,dia,interno,5760x4312,11274333.0
1203,20210501_154517.jpg,knife,bread,3,blue,dia,interno,5760x4312,7430178.0
1204,20210501_154513.jpg,knife,green,3,blue,dia,interno,5760x4312,8116631.0
1205,20210501_154509.jpg,knife,bread,2,blue,dia,interno,5760x4312,9895535.0
1206,20210501_154505.jpg,knife,green,2,blue,dia,interno,5760x4312,11717640.0
1207,20210501_154500.jpg,knife,bread,1,blue,dia,interno,5760x4312,9232951.0
1208,20210501_154455.jpg,knife,green,1,blue,dia,interno,5760x4312,10857992.0
1209,20210501_154425.jpg,book,horror,3,blue,dia,interno,5760x4312,7153959.0
1210,20210501_154419.jpg,book,galeano,3,blue,dia,interno,5760x4312,7075954.0
1211,20210501_154412.jpg,book,horror,2,blue,dia,interno,5760x4312,7071116.0
1212,20210501_154406.jpg,book,galeano,2,blue,dia,interno,5760x4312,5030796.0
1213,20210501_154359.jpg,book,horror,1,blue,dia,interno,5760x4312,7499100.0
1214,20210501_154354.jpg,book,galeano,1,blue,dia,interno,5760x4312,6059713.0
1215,20210501_154310.jpg,knife,green,3,pink,dia,interno,5760x4312,7360371.0
1216,20210501_154306.jpg,charger,samsung,3,pink,dia,interno,5760x4312,9178084.0
1217,20210501_154303.jpg,knife,green,2,pink,dia,interno,5760x4312,11609045.0
1218,20210501_154259.jpg,charger,samsung,2,pink,dia,interno,5760x4312,7399417.0
1219,20210501_154248.jpg,knife,green,1,pink,dia,interno,5760x4312,10400017.0
1220,20210501_154243.jpg,charger,samsung,1,pink,dia,interno,5760x4312,9053108.0
1221,20210501_154223.jpg,book,galeano,3,pink,dia,interno,5760x4312,6771188.0
1222,20210501_154218.jpg,book,horror,3,pink,dia,interno,5760x4312,9175262.0
1223,20210501_154212.jpg,book,galeano,2,pink,dia,interno,5760x4312,7351478.0
1224,20210501_154208.jpg,book,horror,2,pink,dia,interno,5760x4312,7814511.0
1225,20210501_154201.jpg,book,galeano,1,pink,dia,interno,5760x4312,8932123.0
1226,20210501_154152.jpg,book,horror,1,pink,dia,interno,5760x4312,9247359.0
1227,20210501_154026.jpg,knife,bread,3,pink,dia,interno,5760x4312,11351198.0
1228,20210501_154017.jpg,knife,bread,2,pink,dia,interno,5760x4312,8986354.0
1229,20210501_154010.jpg,knife,bread,1,pink,dia,interno,5760x4312,10601502.0
1230,20210501_153958.jpg,charger,player,2,pink,dia,interno,5760x4312,7290998.0
1231,20210501_153951.jpg,charger,player,1,pink,dia,interno,5760x4312,9208342.0
1232,20210501_153856.jpg,charger,tablet,3,pink,dia,interno,5760x4312,9501740.0
1233,20210501_153849.jpg,charger,double,3,pink,dia,interno,5760x4312,8188912.0
1234,20210501_153843.jpg,charger,iphone,3,pink,dia,interno,5760x4312,10395213.0
1235,20210501_153835.jpg,knife,meat,3,pink,dia,interno,5760x4312,9897832.0
1236,20210501_153829.jpg,knife,purple,3,pink,dia,interno,5760x4312,10476968.0
1237,20210501_153821.jpg,knife,tiny,3,pink,dia,interno,5760x4312,8528052.0
1238,20210501_153813.jpg,book,pearl,3,pink,dia,interno,5760x4312,6341835.0
1239,20210501_153805.jpg,book,leminski,3,pink,dia,interno,5760x4312,7768758.0
1240,20210501_153757.jpg,book,borges,3,pink,dia,interno,5760x4312,11389267.0
1241,20210501_153751.jpg,charger,tablet,2,pink,dia,interno,5760x4312,9728074.0
1242,20210501_153743.jpg,charger,double,2,pink,dia,interno,5760x4312,11022687.0
1243,20210501_153736.jpg,charger,iphone,2,pink,dia,interno,5760x4312,10518619.0
1244,20210501_153726.jpg,knife,meat,2,pink,dia,interno,5760x4312,9224277.0
1245,20210501_153718.jpg,knife,purple,2,pink,dia,interno,5760x4312,11356370.0
1246,20210501_153702.jpg,knife,tiny,2,pink,dia,interno,5760x4312,9968346.0
1247,20210501_153650.jpg,book,pearl,2,pink,dia,interno,5760x4312,5633011.0
1248,20210501_153637.jpg,book,leminski,2,pink,dia,interno,5760x4312,10343892.0
1249,20210501_153629.jpg,book,borges,2,pink,dia,interno,5760x4312,10809799.0
1250,20210501_153617.jpg,charger,tablet,1,pink,dia,interno,5760x4312,10318343.0
1251,20210501_153609.jpg,charger,double,1,pink,dia,interno,5760x4312,8434151.0
1252,20210501_153602.jpg,charger,iphone,1,pink,dia,interno,5760x4312,10179764.0
1253,20210501_153554.jpg,knife,meat,1,pink,dia,interno,5760x4312,8517156.0
1254,20210501_153545.jpg,knife,purple,1,pink,dia,interno,5760x4312,10031854.0
1255,20210501_153538.jpg,knife,tiny,1,pink,dia,interno,5760x4312,10423028.0
1256,20210501_153504.jpg,book,pearl,1,pink,dia,interno,5760x4312,5600829.0
1257,20210501_153454.jpg,book,leminski,1,pink,dia,interno,5760x4312,6878707.0
1258,20210501_153447.jpg,book,borges,1,pink,dia,interno,5760x4312,9733984.0
1259,20210501_153356.jpg,charger,tablet,3,blue,dia,interno,5760x4312,7398995.0
1260,20210501_153349.jpg,charger,double,3,blue,dia,interno,5760x4312,9793592.0
1261,20210501_153342.jpg,charger,iphone,3,blue,dia,interno,5760x4312,11082687.0
1262,20210501_153332.jpg,knife,meat,3,blue,dia,interno,5760x4312,7511570.0
1263,20210501_153324.jpg,knife,purple,3,blue,dia,interno,5760x4312,11497232.0
1264,20210501_153311.jpg,knife,tiny,3,blue,dia,interno,5760x4312,11243816.0
1265,20210501_153257.jpg,book,pearl,3,blue,dia,interno,5760x4312,4188798.0
1266,20210501_153249.jpg,book,leminski,3,blue,dia,interno,5760x4312,8573881.0
1267,20210501_153242.jpg,book,borges,3,blue,dia,interno,5760x4312,7804395.0
1268,20210501_153230.jpg,charger,tablet,2,blue,dia,interno,5760x4312,11450922.0
1269,20210501_153217.jpg,charger,double,2,blue,dia,interno,5760x4312,11366564.0
1270,20210501_153207.jpg,charger,iphone,2,blue,dia,interno,5760x4312,11371298.0
1271,20210501_153152.jpg,knife,meat,2,blue,dia,interno,5760x4312,9908456.0
1272,20210501_153143.jpg,knife,purple,2,blue,dia,interno,5760x4312,9833761.0
1273,20210501_153135.jpg,knife,tiny,2,blue,dia,interno,5760x4312,11195768.0
1274,20210501_153123.jpg,book,pearl,2,blue,dia,interno,5760x4312,5224302.0
1275,20210501_153055.jpg,book,leminski,2,blue,dia,interno,5760x4312,9339045.0
1276,20210501_153032.jpg,book,borges,2,blue,dia,interno,5760x4312,9940043.0
1277,20210501_153017.jpg,charger,tablet,1,blue,dia,interno,5760x4312,9895980.0
1278,20210501_153010.jpg,charger,double,1,blue,dia,interno,5760x4312,10283734.0
1279,20210501_153003.jpg,charger,iphone,1,blue,dia,interno,5760x4312,9175769.0
1280,20210501_152949.jpg,knife,meat,1,blue,dia,interno,5760x4312,10097872.0
1281,20210501_152941.jpg,knife,purple,1,blue,dia,interno,5760x4312,11566966.0
1282,20210501_152932.jpg,knife,tiny,1,blue,dia,interno,5760x4312,10570168.0
1283,20210501_152919.jpg,book,pearl,1,blue,dia,interno,5760x4312,5548037.0
1284,20210501_152909.jpg,book,leminski,1,blue,dia,interno,5760x4312,7254386.0
1285,20210501_152859.jpg,book,borges,1,blue,dia,interno,5760x4312,9479920.0
1286,20210501_152815.jpg,charger,tablet,3,green,dia,interno,5760x4312,4611088.0
1287,20210501_152809.jpg,charger,double,3,green,dia,interno,5760x4312,4529302.0
1288,20210501_152802.jpg,charger,iphone,3,green,dia,interno,5760x4312,4625169.0
1289,20210501_152752.jpg,knife,meat,3,green,dia,interno,5760x4312,4911725.0
1290,20210501_152741.jpg,knife,purple,3,green,dia,interno,5760x4312,4516854.0
1291,20210501_152731.jpg,knife,tiny,3,green,dia,interno,5760x4312,4518489.0
1292,20210501_152719.jpg,book,pearl,3,green,dia,interno,5760x4312,4802060.0
1293,20210501_152711.jpg,book,leminski,3,green,dia,interno,5760x4312,4529151.0
1294,20210501_152701.jpg,book,borges,3,green,dia,interno,5760x4312,5932017.0
1295,20210501_152647.jpg,charger,tablet,2,green,dia,interno,5760x4312,5153883.0
1296,20210501_152640.jpg,charger,double,2,green,dia,interno,5760x4312,5236310.0
1297,20210501_152632.jpg,charger,iphone,2,green,dia,interno,5760x4312,5185728.0
1298,20210501_152504.jpg,knife,meat,2,green,dia,interno,5760x4312,4306093.0
1299,20210501_152445.jpg,knife,purple,2,green,dia,interno,5760x4312,4542374.0
1300,20210501_152436.jpg,knife,tiny,2,green,dia,interno,5760x4312,4578255.0
1301,20210501_152422.jpg,book,pearl,2,green,dia,interno,5760x4312,4598057.0
1302,20210501_152406.jpg,book,leminski,2,green,dia,interno,5760x4312,4517843.0
1303,20210501_152359.jpg,book,borges,2,green,dia,interno,5760x4312,6326140.0
1304,20210501_152317.jpg,charger,tablet,1,green,dia,interno,5760x4312,4614416.0
1305,20210501_152309.jpg,charger,double,1,green,dia,interno,5760x4312,4590372.0
1306,20210501_152218.jpg,charger,iphone,1,green,dia,interno,5760x4312,4580196.0
1307,20210501_151958.jpg,knife,meat,1,green,dia,interno,5760x4312,4756040.0
1308,20210501_151949.jpg,knife,purple,1,green,dia,interno,5760x4312,5188043.0
1309,20210501_151939.jpg,knife,tiny,1,green,dia,interno,5760x4312,5005549.0
1310,20210501_151923.jpg,book,pearl,1,green,dia,interno,5760x4312,5132028.0
1311,20210501_151904.jpg,book,leminski,1,green,dia,interno,5760x4312,5094118.0
1312,20210501_151849.jpg,book,borges,1,green,dia,interno,5760x4312,7093034.0
1313,20210506_194551.jpg,book,borges,3,blue,noite,externo,5760x4312,6328862.0
1314,20210506_194557.jpg,book,galeano,3,blue,noite,externo,5760x4312,6306007.0
1315,20210506_194606.jpg,book,horror,3,blue,noite,externo,5760x4312,5014643.0
1316,20210506_194614.jpg,book,leminski,3,blue,noite,externo,5760x4312,6401266.0
1317,20210506_194624.jpg,book,pearl,3,blue,noite,externo,5760x4312,6036473.0
1318,20210506_194639.jpg,book,borges,2,blue,noite,externo,5760x4312,6413566.0
1319,20210506_194649.jpg,book,galeano,2,blue,noite,externo,5760x4312,6167714.0
1320,20210506_194658.jpg,book,horror,2,blue,noite,externo,5760x4312,4620447.0
1321,20210506_194720.jpg,book,leminski,2,blue,noite,externo,5760x4312,6386202.0
1322,20210506_194743.jpg,book,pearl,2,blue,noite,externo,5760x4312,6077509.0
1323,20210506_194753.jpg,book,borges,1,blue,noite,externo,5760x4312,6363942.0
1324,20210506_194800.jpg,book,galeano,1,blue,noite,externo,5760x4312,6356366.0
1325,20210506_194809.jpg,book,horror,1,blue,noite,externo,5760x4312,4769937.0
1326,20210506_194815.jpg,book,leminski,1,blue,noite,externo,5760x4312,6344223.0
1327,20210506_194826.jpg,book,pearl,1,blue,noite,externo,5760x4312,6061473.0
1328,20210506_194933.jpg,charger,iphone,3,blue,noite,externo,5760x4312,6235583.0
1329,20210506_194946.jpg,charger,double,3,blue,noite,externo,5760x4312,6297854.0
1330,20210506_194956.jpg,charger,samsung,3,blue,noite,externo,5760x4312,6496864.0
1331,20210506_195004.jpg,charger,tablet,3,blue,noite,externo,5760x4312,6439760.0
1332,20210506_195013.jpg,charger,player,3,blue,noite,externo,5760x4312,6374996.0
1333,20210506_195023.jpg,charger,iphone,2,blue,noite,externo,5760x4312,6474664.0
1334,20210506_195029.jpg,charger,double,2,blue,noite,externo,5760x4312,6500402.0
1335,20210506_195036.jpg,charger,samsung,2,blue,noite,externo,5760x4312,6522938.0
1336,20210506_195043.jpg,charger,tablet,2,blue,noite,externo,5760x4312,6407618.0
1337,20210506_195050.jpg,charger,player,2,blue,noite,externo,5760x4312,6423334.0
1338,20210506_195058.jpg,charger,iphone,1,blue,noite,externo,5760x4312,6541012.0
1339,20210506_195103.jpg,charger,double,1,blue,noite,externo,5760x4312,6287722.0
1340,20210506_195110.jpg,charger,samsung,1,blue,noite,externo,5760x4312,6366755.0
1341,20210506_195125.jpg,charger,tablet,1,blue,noite,externo,5760x4312,6328960.0
1342,20210506_195228.jpg,charger,player,1,blue,noite,externo,5760x4312,6368721.0
1343,20210506_195259.jpg,knife,purple,3,blue,noite,externo,5760x4312,6421022.0
1344,20210506_195310.jpg,knife,tiny,3,blue,noite,externo,5760x4312,6174202.0
1345,20210506_195318.jpg,knife,green,3,blue,noite,externo,5760x4312,6282175.0
1346,20210506_195331.jpg,knife,bread,3,blue,noite,externo,5760x4312,6434527.0
1347,20210506_195343.jpg,knife,meat,3,blue,noite,externo,5760x4312,6437426.0
1348,20210506_195353.jpg,knife,purple,2,blue,noite,externo,5760x4312,6266960.0
1349,20210506_195402.jpg,knife,tiny,2,blue,noite,externo,5760x4312,6220232.0
1350,20210506_195409.jpg,knife,green,2,blue,noite,externo,5760x4312,6156886.0
1351,20210506_195418.jpg,knife,bread,2,blue,noite,externo,5760x4312,6502133.0
1352,20210506_195425.jpg,knife,meat,2,blue,noite,externo,5760x4312,6280179.0
1353,20210506_195445.jpg,knife,purple,1,blue,noite,externo,5760x4312,6077878.0
1354,20210506_195452.jpg,knife,tiny,1,blue,noite,externo,5760x4312,6184303.0
1355,20210506_195502.jpg,knife,green,1,blue,noite,externo,5760x4312,6312064.0
1356,20210506_195511.jpg,knife,bread,1,blue,noite,externo,5760x4312,6531344.0
1357,20210506_195530.jpg,knife,meat,1,blue,noite,externo,5760x4312,6231278.0
1358,20210506_195643.jpg,knife,purple,3,pink,noite,externo,5760x4312,6477592.0
1359,20210506_195653.jpg,knife,tiny,3,pink,noite,externo,5760x4312,6298647.0
1360,20210506_195700.jpg,knife,green,3,pink,noite,externo,5760x4312,6562626.0
1361,20210506_195706.jpg,knife,bread,3,pink,noite,externo,5760x4312,6893190.0
1362,20210506_195713.jpg,knife,meat,3,pink,noite,externo,5760x4312,6430612.0
1363,20210506_195719.jpg,knife,purple,2,pink,noite,externo,5760x4312,6506274.0
1364,20210506_195726.jpg,knife,tiny,2,pink,noite,externo,5760x4312,6402521.0
1365,20210506_195734.jpg,knife,green,2,pink,noite,externo,5760x4312,6643322.0
1366,20210506_195741.jpg,knife,bread,2,pink,noite,externo,5760x4312,6825273.0
1367,20210506_195748.jpg,knife,meat,2,pink,noite,externo,5760x4312,6281822.0
1368,20210506_195753.jpg,knife,purple,1,pink,noite,externo,5760x4312,6531696.0
1369,20210506_195758.jpg,knife,tiny,1,pink,noite,externo,5760x4312,6445748.0
1370,20210506_195802.jpg,knife,green,1,pink,noite,externo,5760x4312,6535724.0
1371,20210506_195811.jpg,knife,bread,1,pink,noite,externo,5760x4312,6392696.0
1372,20210506_195817.jpg,knife,meat,1,pink,noite,externo,5760x4312,6472773.0
1373,20210506_195912.jpg,charger,iphone,3,pink,noite,externo,5760x4312,6672307.0
1374,20210506_195918.jpg,charger,double,3,pink,noite,externo,5760x4312,6656746.0
1375,20210506_195925.jpg,charger,player,3,pink,noite,externo,5760x4312,6619929.0
1376,20210506_195931.jpg,charger,tablet,3,pink,noite,externo,5760x4312,6773737.0
1377,20210506_195937.jpg,charger,samsung,3,pink,noite,externo,5760x4312,6657184.0
1378,20210506_195944.jpg,charger,iphone,2,pink,noite,externo,5760x4312,6865665.0
1379,20210506_195954.jpg,charger,double,2,pink,noite,externo,5760x4312,6683354.0
1380,20210506_200002.jpg,charger,player,2,pink,noite,externo,5760x4312,6614436.0
1381,20210506_200009.jpg,charger,tablet,2,pink,noite,externo,5760x4312,6728734.0
1382,20210506_200016.jpg,charger,samsung,2,pink,noite,externo,5760x4312,6677369.0
1383,20210506_200023.jpg,charger,iphone,1,pink,noite,externo,5760x4312,6805766.0
1384,20210506_200030.jpg,charger,double,1,pink,noite,externo,5760x4312,6682684.0
1385,20210506_200037.jpg,charger,player,1,pink,noite,externo,5760x4312,6588824.0
1386,20210506_200043.jpg,charger,tablet,1,pink,noite,externo,5760x4312,6661053.0
1387,20210506_200049.jpg,charger,samsung,1,pink,noite,externo,5760x4312,6625589.0
1388,20210506_200136.jpg,book,borges,3,pink,noite,externo,5760x4312,6309926.0
1389,20210506_200146.jpg,book,galeano,3,pink,noite,externo,5760x4312,6202622.0
1390,20210506_200153.jpg,book,horror,3,pink,noite,externo,5760x4312,6211069.0
1391,20210506_200205.jpg,book,leminski,3,pink,noite,externo,5760x4312,6411894.0
1392,20210506_200213.jpg,book,pearl,3,pink,noite,externo,5760x4312,6275795.0
1393,20210506_200223.jpg,book,borges,2,pink,noite,externo,5760x4312,6362210.0
1394,20210506_200231.jpg,book,galeano,2,pink,noite,externo,5760x4312,6240396.0
1395,20210506_200239.jpg,book,horror,2,pink,noite,externo,5760x4312,6220978.0
1396,20210506_200245.jpg,book,leminski,2,pink,noite,externo,5760x4312,6436615.0
1397,20210506_200255.jpg,book,pearl,2,pink,noite,externo,5760x4312,6251477.0
1398,20210506_200303.jpg,book,borges,1,pink,noite,externo,5760x4312,6591817.0
1399,20210506_200309.jpg,book,galeano,1,pink,noite,externo,5760x4312,6224738.0
1400,20210506_200315.jpg,book,horror,1,pink,noite,externo,5760x4312,6150534.0
1401,20210506_200320.jpg,book,leminski,1,pink,noite,externo,5760x4312,6448495.0
1402,20210506_200331.jpg,book,pearl,1,pink,noite,externo,5760x4312,6315436.0
1403,20210506_200533.jpg,knife,purple,3,green,noite,externo,5760x4312,7441272.0
1404,20210506_200540.jpg,knife,tiny,3,green,noite,externo,5760x4312,6697433.0
1405,20210506_200548.jpg,knife,green,3,green,noite,externo,5760x4312,6726202.0
1406,20210506_200556.jpg,knife,meat,3,green,noite,externo,5760x4312,6794710.0
1407,20210506_200611.jpg,knife,bread,3,green,noite,externo,5760x4312,6856163.0
1408,20210506_200621.jpg,knife,purple,2,green,noite,externo,5760x4312,7450078.0
1409,20210506_200630.jpg,knife,tiny,2,green,noite,externo,5760x4312,6649301.0
1410,20210506_200638.jpg,knife,green,2,green,noite,externo,5760x4312,6794530.0
1411,20210506_200646.jpg,knife,meat,2,green,noite,externo,5760x4312,6884631.0
1412,20210506_200653.jpg,knife,bread,2,green,noite,externo,5760x4312,6908794.0
1413,20210506_200700.jpg,knife,purple,1,green,noite,externo,5760x4312,7418217.0
1414,20210506_200706.jpg,knife,tiny,1,green,noite,externo,5760x4312,6535575.0
1415,20210506_200713.jpg,knife,green,1,green,noite,externo,5760x4312,6828411.0
1416,20210506_200718.jpg,knife,meat,1,green,noite,externo,5760x4312,6786200.0
1417,20210506_200725.jpg,knife,bread,1,green,noite,externo,5760x4312,6826474.0
1418,20210506_200800.jpg,charger,player,3,green,noite,externo,5760x4312,6759843.0
1419,20210506_200807.jpg,charger,double,3,green,noite,externo,5760x4312,7376442.0
1420,20210506_200817.jpg,charger,samsung,3,green,noite,externo,5760x4312,7447846.0
1421,20210506_200823.jpg,charger,iphone,3,green,noite,externo,5760x4312,6766150.0
1422,20210506_200829.jpg,charger,tablet,3,green,noite,externo,5760x4312,7453478.0
1423,20210506_200837.jpg,charger,player,2,green,noite,externo,5760x4312,6763426.0
1424,20210506_200846.jpg,charger,double,2,green,noite,externo,5760x4312,6774390.0
1425,20210506_200852.jpg,charger,samsung,2,green,noite,externo,5760x4312,7484994.0
1426,20210506_200858.jpg,charger,iphone,2,green,noite,externo,5760x4312,7466911.0
1427,20210506_200904.jpg,charger,tablet,2,green,noite,externo,5760x4312,7363831.0
1428,20210506_200913.jpg,charger,player,1,green,noite,externo,5760x4312,6738546.0
1429,20210506_200919.jpg,charger,double,1,green,noite,externo,5760x4312,6638749.0
1430,20210506_200925.jpg,charger,samsung,1,green,noite,externo,5760x4312,7457452.0
1431,20210506_200931.jpg,charger,iphone,1,green,noite,externo,5760x4312,7273386.0
1432,20210506_200940.jpg,charger,tablet,1,green,noite,externo,5760x4312,7403442.0
1433,20210506_200955.jpg,book,borges,3,green,noite,externo,5760x4312,7125781.0
1434,20210506_201004.jpg,book,galeano,3,green,noite,externo,5760x4312,6693360.0
1435,20210506_201014.jpg,book,horror,3,green,noite,externo,5760x4312,4622256.0
1436,20210506_201021.jpg,book,leminski,3,green,noite,externo,5760x4312,6548827.0
1437,20210506_201034.jpg,book,pearl,3,green,noite,externo,5760x4312,6498238.0
1438,20210506_201042.jpg,book,borges,2,green,noite,externo,5760x4312,7103574.0
1439,20210506_201057.jpg,book,galeano,2,green,noite,externo,5760x4312,6666267.0
1440,20210506_201108.jpg,book,horror,2,green,noite,externo,5760x4312,4808940.0
1441,20210506_201114.jpg,book,leminski,2,green,noite,externo,5760x4312,6514173.0
1442,20210506_201125.jpg,book,pearl,2,green,noite,externo,5760x4312,6465325.0
1443,20210506_201137.jpg,book,borges,1,green,noite,externo,5760x4312,7296650.0
1444,20210506_201144.jpg,book,galeano,1,green,noite,externo,5760x4312,6600327.0
1445,20210506_201154.jpg,book,horror,1,green,noite,externo,5760x4312,4697537.0
1446,20210506_201200.jpg,book,leminski,1,green,noite,externo,5760x4312,6380401.0
1447,20210506_201210.jpg,book,pearl,1,green,noite,externo,5760x4312,6417151.0
1448,20210509_102334.jpg,book,borges,1,green,dia,externo,5760x4312,7007048.0
1449,20210509_102341.jpg,book,galeano,1,green,dia,externo,5760x4312,4941186.0
1450,20210509_102345.jpg,book,horror,1,green,dia,externo,5760x4312,5387138.0
1451,20210509_102353.jpg,book,leminski,1,green,dia,externo,5760x4312,5979248.0
1452,20210509_102406.jpg,book,pearl,1,green,dia,externo,5760x4312,5188326.0
1453,20210509_102416.jpg,book,borges,2,green,dia,externo,5760x4312,7088403.0
1454,20210509_102422.jpg,book,galeano,2,green,dia,externo,5760x4312,4814164.0
1455,20210509_102429.jpg,book,horror,2,green,dia,externo,5760x4312,5135982.0
1456,20210509_102437.jpg,book,leminski,2,green,dia,externo,5760x4312,6020815.0
1457,20210509_102444.jpg,book,pearl,2,green,dia,externo,5760x4312,5245307.0
1458,20210509_102453.jpg,book,borges,3,green,dia,externo,5760x4312,7054399.0
1459,20210509_102503.jpg,book,galeano,3,green,dia,externo,5760x4312,4835367.0
1460,20210509_102510.jpg,book,horror,3,green,dia,externo,5760x4312,5294986.0
1461,20210509_102516.jpg,book,leminski,3,green,dia,externo,5760x4312,5980276.0
1462,20210509_102523.jpg,book,pearl,3,green,dia,externo,5760x4312,5114688.0
1463,20210509_102536.jpg,knife,green,1,green,dia,externo,5760x4312,6433606.0
1464,20210509_102543.jpg,knife,tiny,1,green,dia,externo,5760x4312,6475566.0
1465,20210509_102549.jpg,knife,purple,1,green,dia,externo,5760x4312,6471517.0
1466,20210509_102600.jpg,knife,meat,1,green,dia,externo,5760x4312,6471997.0
1467,20210509_102615.jpg,knife,bread,1,green,dia,externo,5760x4312,6482694.0
1468,20210509_102624.jpg,knife,green,2,green,dia,externo,5760x4312,6399127.0
1469,20210509_102630.jpg,knife,tiny,2,green,dia,externo,5760x4312,6461472.0
1470,20210509_102640.jpg,knife,purple,2,green,dia,externo,5760x4312,6380520.0
1471,20210509_102649.jpg,knife,meat,2,green,dia,externo,5760x4312,6429603.0
1472,20210509_102656.jpg,knife,bread,2,green,dia,externo,5760x4312,6190019.0
1473,20210509_102705.jpg,knife,green,3,green,dia,externo,5760x4312,6458363.0
1474,20210509_102711.jpg,knife,tiny,3,green,dia,externo,5760x4312,6411433.0
1475,20210509_102717.jpg,knife,purple,3,green,dia,externo,5760x4312,6428110.0
1476,20210509_102726.jpg,knife,meat,3,green,dia,externo,5760x4312,6377393.0
1477,20210509_102731.jpg,knife,bread,3,green,dia,externo,5760x4312,6450279.0
1478,20210509_102800.jpg,charger,player,1,green,dia,externo,5760x4312,6410921.0
1479,20210509_102805.jpg,charger,samsung,1,green,dia,externo,5760x4312,6363160.0
1480,20210509_102811.jpg,charger,iphone,1,green,dia,externo,5760x4312,6403431.0
1481,20210509_102817.jpg,charger,tablet,1,green,dia,externo,5760x4312,6369817.0
1482,20210509_102824.jpg,charger,double,1,green,dia,externo,5760x4312,6437958.0
1483,20210509_102832.jpg,charger,player,2,green,dia,externo,5760x4312,6410766.0
1484,20210509_102837.jpg,charger,samsung,2,green,dia,externo,5760x4312,6371317.0
1485,20210509_102842.jpg,charger,iphone,2,green,dia,externo,5760x4312,6392017.0
1486,20210509_102847.jpg,charger,tablet,2,green,dia,externo,5760x4312,6211665.0
1487,20210509_102852.jpg,charger,double,2,green,dia,externo,5760x4312,6428000.0
1488,20210509_102859.jpg,charger,player,3,green,dia,externo,5760x4312,6409156.0
1489,20210509_102903.jpg,charger,samsung,3,green,dia,externo,5760x4312,6379752.0
1490,20210509_102920.jpg,charger,iphone,3,green,dia,externo,5760x4312,6402801.0
1491,20210509_102938.jpg,charger,tablet,3,green,dia,externo,5760x4312,6344803.0
1492,20210509_102943.jpg,charger,double,3,green,dia,externo,5760x4312,6421392.0
1493,20210509_103037.jpg,book,borges,1,blue,dia,externo,5760x4312,8349084.0
1494,20210509_103048.jpg,book,galeano,1,blue,dia,externo,5760x4312,7527127.0
1495,20210509_103056.jpg,book,horror,1,blue,dia,externo,5760x4312,7508676.0
